base_pwsid,resolved_pwsid,system_name,display_name,county,monitoring_end_date,year,lead_90th_ppb,above_action_level,lines_replaced,inventory_year,inventory_lead,inventory_gpcl,inventory_unknown,total_to_identify_or_replace,inventory_complete_flag
MI0002945,MI0002945,HAMLET WEST PROPERTY OWNERS ASSOC,HAMLET WEST PROPERTY OWNERS ASSOC,EMMET,2025-12-31,2025,7.0,False,,2025.0,0.0,0.0,76.0,76.0,True
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2019-06-30,2019,21.0,True,,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2019-12-31,2019,9.0,False,,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2020-06-30,2020,3.0,False,,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2021-12-31,2021,0.0,False,6.0,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2023-12-31,2023,3.0,False,7.0,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2024-12-31,2024,8.0,False,,2025.0,,,,,
MI0002960,MI0002960,HAMPTON TOWNSHIP,HAMPTON TOWNSHIP,BAY,2025-12-31,2025,0.0,False,,2025.0,48.0,10.0,0.0,58.0,True
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2018-12-31,2018,28.0,True,,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2019-06-30,2019,11.0,False,,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2019-12-31,2019,15.0,True,,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2020-12-31,2020,10.0,False,,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2021-09-30,2021,17.0,True,179.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2021-12-31,2021,17.0,True,179.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2022-06-30,2022,11.0,False,361.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2022-12-31,2022,15.0,True,361.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2023-06-30,2023,10.0,False,429.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2023-12-31,2023,14.0,True,429.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2024-06-30,2024,11.0,False,790.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2024-12-31,2024,13.0,True,790.0,2025.0,,,,,
MI0002970,MI0002970,HAMTRAMCK,HAMTRAMCK,WAYNE,2025-12-31,2025,13.0,True,,2025.0,793.0,41.0,4551.0,5385.0,True
MI0002980,MI0002980,HANCOCK,HANCOCK,HOUGHTON,2019-06-30,2019,2.0,False,,2025.0,,,,,
MI0002980,MI0002980,HANCOCK,HANCOCK,HOUGHTON,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0002980,MI0002980,HANCOCK,HANCOCK,HOUGHTON,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0002980,MI0002980,HANCOCK,HANCOCK,HOUGHTON,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,412.0,412.0,True
MI0002982,MI0002982,HANDY TOWNSHIP - RED CEDARS CROSSING,HANDY TOWNSHIP - RED CEDARS CROSSING,LIVINGSTON,2017-12-31,2017,4.0,False,,2025.0,,,,,
MI0002982,MI0002982,HANDY TOWNSHIP - RED CEDARS CROSSING,HANDY TOWNSHIP - RED CEDARS CROSSING,LIVINGSTON,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0002982,MI0002982,HANDY TOWNSHIP - RED CEDARS CROSSING,HANDY TOWNSHIP - RED CEDARS CROSSING,LIVINGSTON,2023-12-31,2023,4.0,False,,2025.0,,,,,
MI0003000,MI0003000,"HARBOR BEACH, CITY OF","HARBOR BEACH, CITY OF",HURON,2017-12-31,2017,2.0,False,,2025.0,,,,,
MI0003000,MI0003000,"HARBOR BEACH, CITY OF","HARBOR BEACH, CITY OF",HURON,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0003000,MI0003000,"HARBOR BEACH, CITY OF","HARBOR BEACH, CITY OF",HURON,2023-12-31,2023,0.0,False,3.0,2025.0,,,,,
MI0003000,MI0003000,"HARBOR BEACH, CITY OF","HARBOR BEACH, CITY OF",HURON,2023-12-31,2023,0.0,False,3.0,2025.0,,,,,
MI0003001,MI0003001,HARBOR COVE APARTMENTS,HARBOR COVE APARTMENTS,WASHTENAW,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0003001,MI0003001,HARBOR COVE APARTMENTS,HARBOR COVE APARTMENTS,WASHTENAW,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0003001,MI0003001,HARBOR COVE APARTMENTS,HARBOR COVE APARTMENTS,WASHTENAW,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0003001,MI0003001,HARBOR COVE APARTMENTS,HARBOR COVE APARTMENTS,WASHTENAW,2023-12-31,2023,5.0,False,,2025.0,,,,,
MI0003005,MI0003005,HARBOR HILLS SUBDIVISION ASSOCIATION,HARBOR HILLS SUBDIVISION ASSOCIATION,EMMET,2018-12-31,2018,5.0,False,,2025.0,,,,,
MI0003005,MI0003005,HARBOR HILLS SUBDIVISION ASSOCIATION,HARBOR HILLS SUBDIVISION ASSOCIATION,EMMET,2021-12-31,2021,5.0,False,,2025.0,,,,,
MI0003005,MI0003005,HARBOR HILLS SUBDIVISION ASSOCIATION,HARBOR HILLS SUBDIVISION ASSOCIATION,EMMET,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0003010,MI0003010,"HARBOR SPRINGS, CITY OF","HARBOR SPRINGS, CITY OF",EMMET,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0003010,MI0003010,"HARBOR SPRINGS, CITY OF","HARBOR SPRINGS, CITY OF",EMMET,2021-12-31,2021,4.0,False,,2025.0,,,,,
MI0003010,MI0003010,"HARBOR SPRINGS, CITY OF","HARBOR SPRINGS, CITY OF",EMMET,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0003015,MI0003015,HARBOR SPRINGS AREA AUTHORITY,HARBOR SPRINGS AREA AUTHORITY,EMMET,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0003015,MI0003015,HARBOR SPRINGS AREA AUTHORITY,HARBOR SPRINGS AREA AUTHORITY,EMMET,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0003015,MI0003015,HARBOR SPRINGS AREA AUTHORITY,HARBOR SPRINGS AREA AUTHORITY,EMMET,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0003018,MI0003018,HARING CHARTER TOWNSHIP,HARING CHARTER TOWNSHIP,WEXFORD,2018-12-31,2018,4.0,False,,2025.0,,,,,
MI0003018,MI0003018,HARING CHARTER TOWNSHIP,HARING CHARTER TOWNSHIP,WEXFORD,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0003018,MI0003018,HARING CHARTER TOWNSHIP,HARING CHARTER TOWNSHIP,WEXFORD,2020-12-31,2020,6.0,False,,2025.0,,,,,
MI0003018,MI0003018,HARING CHARTER TOWNSHIP,HARING CHARTER TOWNSHIP,WEXFORD,2021-12-31,2021,4.0,False,,2025.0,,,,,
MI0003018,MI0003018,HARING CHARTER TOWNSHIP,HARING CHARTER TOWNSHIP,WEXFORD,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2019-09-30,2019,20.0,True,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2019-12-31,2019,20.0,True,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2020-06-30,2020,9.0,False,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2020-12-31,2020,9.0,False,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2021-12-31,2021,12.0,False,8.0,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2022-12-31,2022,12.0,False,10.0,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2023-12-31,2023,47.0,True,10.0,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2024-06-30,2024,15.0,True,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2024-12-31,2024,14.0,True,,2025.0,,,,,
MI0003020,MI0003020,HARPER WOODS,HARPER WOODS,WAYNE,2025-12-31,2025,5.0,False,,2025.0,152.0,720.0,1597.0,2469.0,True
MI0003030,MI0003030,"HARRISON, CITY OF","HARRISON, CITY OF",CLARE,2018-12-31,2018,1.0,False,,2025.0,,,,,
MI0003030,MI0003030,"HARRISON, CITY OF","HARRISON, CITY OF",CLARE,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0003030,MI0003030,"HARRISON, CITY OF","HARRISON, CITY OF",CLARE,2024-12-31,2024,2.0,False,5.0,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0003040,MI0003040,HARRISON TOWNSHIP,HARRISON TOWNSHIP,MACOMB,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0003050,MI0003050,"HARRISVILLE, CITY OF","HARRISVILLE, CITY OF",ALCONA,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0003050,MI0003050,"HARRISVILLE, CITY OF","HARRISVILLE, CITY OF",ALCONA,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0003050,MI0003050,"HARRISVILLE, CITY OF","HARRISVILLE, CITY OF",ALCONA,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0003060,MI0003060,HART,HART,OCEANA,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0003060,MI0003060,HART,HART,OCEANA,2021-12-31,2021,5.0,False,5.0,2025.0,,,,,
MI0003060,MI0003060,HART,HART,OCEANA,2024-12-31,2024,3.0,False,53.0,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2023-12-31,2023,0.0,False,25.0,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0003070,MI0003070,HARTFORD,HARTFORD,VAN BUREN,2025-12-31,2025,0.0,False,,2025.0,283.0,340.0,,,False
MI0003073,MI0003073,HARTLAND HILLS CONDOMINIUMS,HARTLAND HILLS CONDOMINIUMS,LIVINGSTON,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0003073,MI0003073,HARTLAND HILLS CONDOMINIUMS,HARTLAND HILLS CONDOMINIUMS,LIVINGSTON,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0003073,MI0003073,HARTLAND HILLS CONDOMINIUMS,HARTLAND HILLS CONDOMINIUMS,LIVINGSTON,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0003073,MI0003073,HARTLAND HILLS CONDOMINIUMS,HARTLAND HILLS CONDOMINIUMS,LIVINGSTON,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0003075,MI0003075,HARTLAND TOWNSHIP,HARTLAND TOWNSHIP,LIVINGSTON,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0003075,MI0003075,HARTLAND TOWNSHIP,HARTLAND TOWNSHIP,LIVINGSTON,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0003075,MI0003075,HARTLAND TOWNSHIP,HARTLAND TOWNSHIP,LIVINGSTON,2022-12-31,2022,5.0,False,,2025.0,,,,,
MI0003075,MI0003075,HARTLAND TOWNSHIP,HARTLAND TOWNSHIP,LIVINGSTON,2022-12-31,2022,5.0,False,,2025.0,,,,,
MI0003075,MI0003075,HARTLAND TOWNSHIP,HARTLAND TOWNSHIP,LIVINGSTON,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0003080,MI0003080,HARVEST HILLS SUBDIVISION ASSO,HARVEST HILLS SUBDIVISION ASSO,LIVINGSTON,2017-12-31,2017,3.0,False,,2025.0,,,,,
MI0003080,MI0003080,HARVEST HILLS SUBDIVISION ASSO,HARVEST HILLS SUBDIVISION ASSO,LIVINGSTON,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0003080,MI0003080,HARVEST HILLS SUBDIVISION ASSO,HARVEST HILLS SUBDIVISION ASSO,LIVINGSTON,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2018-12-31,2018,5.0,False,,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2019-12-31,2019,6.0,False,,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2021-12-31,2021,8.0,False,9.0,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2022-12-31,2022,7.0,False,7.0,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2023-12-31,2023,10.0,False,34.0,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2024-12-31,2024,7.0,False,62.0,2025.0,,,,,
MI0003090,MI0003090,HASTINGS,HASTINGS,BARRY,2025-12-31,2025,3.0,False,,2025.0,783.0,767.0,0.0,1550.0,True
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2017-12-31,2017,4.0,False,,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2019-09-30,2019,16.0,True,,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2020-06-30,2020,18.0,True,,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2020-12-31,2020,14.0,True,,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2021-06-30,2021,13.0,True,32.0,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2022-12-31,2022,13.0,True,29.0,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2023-12-31,2023,10.0,False,31.0,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2024-12-31,2024,9.0,False,80.0,2025.0,,,,,
MI0003100,MI0003100,HAZEL PARK,HAZEL PARK,OAKLAND,2025-12-31,2025,7.0,False,,2025.0,568.0,0.0,1718.0,2286.0,True
MI0003110,MI0003110,HEMLOCK/RICHLAND TOWNSHIP,HEMLOCK/RICHLAND TOWNSHIP,SAGINAW,2017-12-31,2017,5.0,False,,2025.0,,,,,
MI0003110,MI0003110,HEMLOCK/RICHLAND TOWNSHIP,HEMLOCK/RICHLAND TOWNSHIP,SAGINAW,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0003110,MI0003110,HEMLOCK/RICHLAND TOWNSHIP,HEMLOCK/RICHLAND TOWNSHIP,SAGINAW,2023-12-31,2023,6.0,False,,2025.0,,,,,
MI0003115,MI0003115,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,CHARLEVOIX,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0003115,MI0003115,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,CHARLEVOIX,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0003115,MI0003115,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,CHARLEVOIX,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0003115,MI0003115,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,HEMINGWAY POINTE CLUB OWNERS ASSOCIATION,CHARLEVOIX,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0003117,MI0003117,HERITAGE APARTMENTS,HERITAGE APARTMENTS,OAKLAND,2017-12-31,2017,6.0,False,,2025.0,,,,,
MI0003117,MI0003117,HERITAGE APARTMENTS,HERITAGE APARTMENTS,OAKLAND,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0003117,MI0003117,HERITAGE APARTMENTS,HERITAGE APARTMENTS,OAKLAND,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0003117,MI0003117,HERITAGE APARTMENTS,HERITAGE APARTMENTS,OAKLAND,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0003117,MI0003117,HERITAGE APARTMENTS,HERITAGE APARTMENTS,OAKLAND,2025-12-31,2025,9.0,False,,2025.0,,,,,False
MI0003118,MI0003118,HERITAGE DRIVE APARTMENTS,HERITAGE DRIVE APARTMENTS,MARQUETTE,2022-06-30,2022,9.0,False,,2025.0,,,,,
MI0003118,MI0003118,HERITAGE DRIVE APARTMENTS,HERITAGE DRIVE APARTMENTS,MARQUETTE,2022-12-31,2022,8.0,False,,2025.0,,,,,
MI0003118,MI0003118,HERITAGE DRIVE APARTMENTS,HERITAGE DRIVE APARTMENTS,MARQUETTE,2023-06-30,2023,2.0,False,,2025.0,,,,,
MI0003118,MI0003118,HERITAGE DRIVE APARTMENTS,HERITAGE DRIVE APARTMENTS,MARQUETTE,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0003118,MI0003118,HERITAGE DRIVE APARTMENTS,HERITAGE DRIVE APARTMENTS,MARQUETTE,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0003118,MI0003118,HERITAGE DRIVE APARTMENTS,HERITAGE DRIVE APARTMENTS,MARQUETTE,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2018-12-31,2018,29.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2019-06-30,2019,8.0,False,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2019-12-31,2019,30.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2020-06-30,2020,7.0,False,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2020-12-31,2020,16.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2021-06-30,2021,14.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2021-12-31,2021,26.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2022-06-30,2022,20.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2022-12-31,2022,25.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2023-06-30,2023,10.0,False,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2023-12-31,2023,30.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2024-06-30,2024,140.0,True,,2025.0,,,,,
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2025-06-30,2025,14.0,True,,2025.0,0.0,0.0,0.0,0.0,True
MI0003120,MI0003120,HERMANSVILLE HOUSING COMM.,HERMANSVILLE HOUSING COMM.,MENOMINEE,2025-12-31,2025,79.0,True,,2025.0,0.0,0.0,0.0,0.0,True
MI0003130,MI0003130,HESPERIA,HESPERIA,NEWAYGO,2017-12-31,2017,2.0,False,,2025.0,,,,,
MI0003130,MI0003130,HESPERIA,HESPERIA,NEWAYGO,2020-12-31,2020,5.0,False,,2025.0,,,,,
MI0003130,MI0003130,HESPERIA,HESPERIA,NEWAYGO,2023-12-31,2023,4.0,False,7.0,2025.0,,,,,
MI0003130,MI0003130,HESPERIA,HESPERIA,NEWAYGO,2023-12-31,2023,4.0,False,7.0,2025.0,,,,,
MI0003131,MI0003131,HIDDEN GLEN APARTMENTS,HIDDEN GLEN APARTMENTS,SHIAWASSEE,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0003131,MI0003131,HIDDEN GLEN APARTMENTS,HIDDEN GLEN APARTMENTS,SHIAWASSEE,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0003131,MI0003131,HIDDEN GLEN APARTMENTS,HIDDEN GLEN APARTMENTS,SHIAWASSEE,2021-12-31,2021,6.0,False,,2025.0,,,,,
MI0003131,MI0003131,HIDDEN GLEN APARTMENTS,HIDDEN GLEN APARTMENTS,SHIAWASSEE,2023-12-31,2023,4.0,False,,2025.0,,,,,
MI0003131,MI0003131,HIDDEN GLEN APARTMENTS,HIDDEN GLEN APARTMENTS,SHIAWASSEE,2023-12-31,2023,4.0,False,,2025.0,,,,,
MI0003131,MI0003131,HIDDEN GLEN APARTMENTS,HIDDEN GLEN APARTMENTS,SHIAWASSEE,2025-12-31,2025,0.0,False,,2025.0,,,,,False
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2016-12-31,2016,4.0,False,,2025.0,,,,,
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2023-12-31,2023,55.0,True,,2025.0,,,,,
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2024-06-30,2024,2.0,False,,2025.0,,,,,
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0003132,MI0003132,HIDDEN HAMLET ASSOCIATION,HIDDEN HAMLET ASSOCIATION,EMMET,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0003134,MI0003134,HIGHFIELDS YOUTH CAMP,HIGHFIELDS YOUTH CAMP,INGHAM,2017-12-31,2017,3.0,False,,2025.0,,,,,
MI0003134,MI0003134,HIGHFIELDS YOUTH CAMP,HIGHFIELDS YOUTH CAMP,INGHAM,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0003134,MI0003134,HIGHFIELDS YOUTH CAMP,HIGHFIELDS YOUTH CAMP,INGHAM,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0003137,MI0003137,HIDDEN LAKES OF GREEN OAKS,HIDDEN LAKES OF GREEN OAKS,LIVINGSTON,2017-12-31,2017,7.0,False,,2025.0,,,,,
MI0003137,MI0003137,HIDDEN LAKES OF GREEN OAKS,HIDDEN LAKES OF GREEN OAKS,LIVINGSTON,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0003137,MI0003137,HIDDEN LAKES OF GREEN OAKS,HIDDEN LAKES OF GREEN OAKS,LIVINGSTON,2023-12-31,2023,7.0,False,,2025.0,,,,,
MI0003137,MI0003137,HIDDEN LAKES OF GREEN OAKS,HIDDEN LAKES OF GREEN OAKS,LIVINGSTON,2023-12-31,2023,7.0,False,,2025.0,,,,,
MI0003138,MI0003138,HIGHLAND HAVEN/WOODSIDE APTS,HIGHLAND HAVEN/WOODSIDE APTS,OAKLAND,2016-12-31,2016,8.0,False,,2025.0,,,,,
MI0003138,MI0003138,HIGHLAND HAVEN/WOODSIDE APTS,HIGHLAND HAVEN/WOODSIDE APTS,OAKLAND,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0003138,MI0003138,HIGHLAND HAVEN/WOODSIDE APTS,HIGHLAND HAVEN/WOODSIDE APTS,OAKLAND,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0003138,MI0003138,HIGHLAND HAVEN/WOODSIDE APTS,HIGHLAND HAVEN/WOODSIDE APTS,OAKLAND,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0003139,MI0003139,HIGHLAND MEADOWVIEW APARTMENTS,HIGHLAND MEADOWVIEW APARTMENTS,OAKLAND,2016-12-31,2016,1.0,False,,2025.0,,,,,
MI0003139,MI0003139,HIGHLAND MEADOWVIEW APARTMENTS,HIGHLAND MEADOWVIEW APARTMENTS,OAKLAND,2019-12-31,2019,0.0,False,,2025.0,,,,,
